A.1_Expected Annual Damage 0,A.1_Dike Investment Costs 0,A.1_Expected Number of Deaths 0,A.2_Expected Annual Damage 0,A.2_Dike Investment Costs 0,A.2_Expected Number of Deaths 0,A.3_Expected Annual Damage 0,A.3_Dike Investment Costs 0,A.3_Expected Number of Deaths 0,A.4_Expected Annual Damage 0,A.4_Dike Investment Costs 0,A.4_Expected Number of Deaths 0,A.5_Expected Annual Damage 0,A.5_Dike Investment Costs 0,A.5_Expected Number of Deaths 0,RfR Total Costs 0,Expected Evacuation Costs 0,A.1_Expected Annual Damage 1,A.1_Dike Investment Costs 1,A.1_Expected Number of Deaths 1,A.2_Expected Annual Damage 1,A.2_Dike Investment Costs 1,A.2_Expected Number of Deaths 1,A.3_Expected Annual Damage 1,A.3_Dike Investment Costs 1,A.3_Expected Number of Deaths 1,A.4_Expected Annual Damage 1,A.4_Dike Investment Costs 1,A.4_Expected Number of Deaths 1,A.5_Expected Annual Damage 1,A.5_Dike Investment Costs 1,A.5_Expected Number of Deaths 1,RfR Total Costs 1,Expected Evacuation Costs 1,A.1_Expected Annual Damage 2,A.1_Dike Investment Costs 2,A.1_Expected Number of Deaths 2,A.2_Expected Annual Damage 2,A.2_Dike Investment Costs 2,A.2_Expected Number of Deaths 2,A.3_Expected Annual Damage 2,A.3_Dike Investment Costs 2,A.3_Expected Number of Deaths 2,A.4_Expected Annual Damage 2,A.4_Dike Investment Costs 2,A.4_Expected Number of Deaths 2,A.5_Expected Annual Damage 2,A.5_Dike Investment Costs 2,A.5_Expected Number of Deaths 2,RfR Total Costs 2,Expected Evacuation Costs 2
636312375.6238896,0,0.6191105579790321,0.0,0,0.0,59702243.39703202,0,0.154494555045746,0.0,0,0.0,5248710.086622857,0,0.0069203999206383,0.0,0.0,636312375.6238896,0,0.6191105579790321,0.0,0,0.0,59702243.39703202,0,0.154494555045746,0.0,0,0.0,5248710.086622857,0,0.0069203999206383,0.0,0.0,636312375.6238896,0,0.6191105579790321,0.0,0,0.0,59702243.39703202,0,0.154494555045746,0.0,0,0.0,5248710.086622857,0,0.0069203999206383,0.0,0.0
633995994.8426065,0,0.6162758156542476,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1258957330.7364209,0,0.6162758156542476,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,633995994.8426065,0,0.6162758156542476,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1273948172.4280574,0,0.6255191875338415,47134427.539443135,0,0.0314925552888932,385843968.37694967,0,0.4786582349064725,4937711.961256479,0,0.001434981216605,0.0,0,0.0,0.0,0.0,982230237.7584896,0,0.6255191875338415,36341242.89408014,0,0.0314925552888932,297490605.19019866,0,0.4786582349064725,3807038.699576122,0,0.001434981216605,0.0,0,0.0,0.0,0.0,641545205.097618,0,0.6255191875338415,23736339.23059653,0,0.0314925552888932,194306450.75323725,0,0.4786582349064725,2486573.238579797,0,0.001434981216605,0.0,0,0.0,0.0,0.0
982247604.9425532,0,0.6255568871755508,111795286.5478156,0,0.0951162951248377,669597740.8288532,0,1.0623350807723595,0.0,0,0.0,0.0,0,0.0,0.0,0.0,982247604.9425532,0,0.6255568871755508,111795286.5478156,0,0.0951162951248377,669597740.8288532,0,1.0623350807723595,0.0,0,0.0,0.0,0,0.0,0.0,0.0,641556548.5008587,0,0.6255568871755508,73019265.01564316,0,0.0951162951248377,437348804.2409183,0,1.0623350807723595,0.0,0,0.0,0.0,0,0.0,0.0,0.0
984709349.4106663,0,0.62752690913467,0.0,0,0.0,5574539.061298127,0,0.0090979555365928,0.0,0,0.0,0.0,0,0.0,0.0,0.0,784480883.2396742,0,0.62752690913467,0.0,0,0.0,4441025.495572339,0,0.0090979555365928,0.0,0,0.0,0.0,0,0.0,0.0,0.0,984709349.4106663,0,0.62752690913467,0.0,0,0.0,5574539.061298127,0,0.0090979555365928,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,31695473.68765197,0,0.0224981160256843,0.0,0,0.0,1837686.355484272,0,0.0006634424927337,0.0,0,0.0,0.0,0.0,0.0,0,0.0,24437613.185436275,0,0.0224981160256843,0.0,0,0.0,1416879.5441910194,0,0.0006634424927337,0.0,0,0.0,0.0,0.0,0.0,0,0.0,24437613.185436275,0,0.0224981160256843,0.0,0,0.0,1416879.5441910194,0,0.0006634424927337,0.0,0,0.0,0.0,0.0
985711220.2175572,0,0.628328617274438,8812918.347907098,0,0.0081006208022529,16832087.421659485,0,0.0291930796736237,0.0,0,0.0,48880603.61149995,0,0.0426840873333092,0.0,0.0,1278462990.9212282,0,0.628328617274438,11430315.206641484,0,0.0081006208022529,21831141.197513048,0,0.0291930796736237,0.0,0,0.0,63397921.632058255,0,0.0426840873333092,0.0,0.0,643818814.1963767,0,0.628328617274438,5756171.304519332,0,0.0081006208022529,10993904.038011009,0,0.0291930796736237,0.0,0,0.0,31926442.15555668,0,0.0426840873333092,0.0,0.0
847233657.4352098,0,0.5430430358410644,0.0,0,0.0,6430481.625488371,0,0.0113965275161098,16084836.2275936,0,0.0072233972548318,12317802.62612868,0,0.010670608662376,0.0,0.0,674959172.7680144,0,0.5430430358410644,0.0,0,0.0,5122922.726628648,0,0.0113965275161098,12814183.736693436,0,0.0072233972548318,9813129.823029112,0,0.010670608662376,0.0,0.0,553371979.0232335,0,0.5430430358410644,0.0,0,0.0,4200079.0595847685,0,0.0113965275161098,10505835.760200247,0,0.0072233972548318,8045391.913575711,0,0.010670608662376,0.0,0.0
783031210.8393086,0,0.6260707126604537,0.0,0,0.0,529678322.3293293,0,1.0506603645449404,0.0,0,0.0,0.0,0,0.0,0.0,0.0,982889667.1255769,0,0.6260707126604537,0.0,0,0.0,664871773.5783173,0,1.0506603645449404,0.0,0,0.0,0.0,0,0.0,0.0,0.0,641975912.412759,0,0.6260707126604537,0.0,0,0.0,434262031.3922746,0,1.0506603645449404,0.0,0,0.0,0.0,0,0.0,0.0,0.0
15947155.28894676,0,0.0086251585722921,437830864.16132575,0,0.2787599166040289,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,15947155.28894676,0,0.0086251585722921,437830864.16132575,0,0.2787599166040289,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,12295459.477899833,0,0.0086251585722921,337573162.79479164,0,0.2787599166040289,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
959551943.7476438,0,0.6073861070341767,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,764438924.842145,0,0.6073861070341767,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,959551943.7476438,0,0.6073861070341767,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
202215514.04704288,0,0.2044036154897011,692912.4129486069,0,0.0010056457818858,24754493.48492527,0,0.0659124573822799,0.0,0,0.0,36394650.61023765,0,0.0482122520174789,0.0,0.0,401549388.1177586,0,0.2044036154897011,1375950.587915743,0,0.0010056457818858,49156227.00305938,0,0.0659124573822799,0.0,0,0.0,72270665.0484825,0,0.0482122520174789,0.0,0.0,401549388.1177586,0,0.2044036154897011,1375950.587915743,0,0.0010056457818858,49156227.00305938,0,0.0659124573822799,0.0,0,0.0,72270665.0484825,0,0.0482122520174789,0.0,0.0
61202095.029554784,0,0.0521644357068144,11060564.693815792,0,0.0126479611765459,1591053.2836472478,0,0.0035152057987139,40358.455046234376,0,2.37198330777363e-05,85772691.2656103,0,0.0927082434486952,0.0,0.0,99639249.07464956,0,0.0521644357068144,18007003.843597077,0,0.0126479611765459,2590292.9359495244,0,0.0035152057987139,65705.04085975974,0,2.37198330777363e-05,139641078.37632197,0,0.0927082434486952,0.0,0.0,61202095.029554784,0,0.0521644357068144,11060564.693815792,0,0.0126479611765459,1591053.2836472478,0,0.0035152057987139,40358.455046234376,0,2.37198330777363e-05,85772691.2656103,0,0.0927082434486952,0.0,0.0
782157899.5447599,0,0.6251695444104121,0.0,0,0.0,537465407.5517397,0,1.0749887020859727,1146928.662769471,0,0.0005954173759005,0.0,0,0.0,0.0,0.0,1273381666.6048856,0,0.6251695444104121,0.0,0,0.0,875013340.41253,0,1.0749887020859727,1867241.810028826,0,0.0005954173759005,0.0,0,0.0,0.0,0.0,641259919.477385,0,0.6251695444104121,0.0,0,0.0,440646350.5247577,0,1.0749887020859727,940320.851278147,0,0.0005954173759005,0.0,0,0.0,0.0,0.0
0.0,0,0.0,11811880.323260974,0,0.0086342300588993,548541524.4267871,0,0.7030177979046828,0.0,0,0.0,353083708.69689643,0,0.2178973150279429,0.0,0.0,0.0,0,0.0,5948322.976226033,0,0.0086342300588993,276239012.2372238,0,0.7030177979046828,0.0,0,0.0,177808772.14247113,0,0.2178973150279429,0.0,0.0,0.0,0,0.0,7255291.752352952,0,0.0086342300588993,336934399.01853406,0,0.7030177979046828,0.0,0,0.0,216877012.7609585,0,0.2178973150279429,0.0,0.0
15937028.40797216,0,0.008618765067392,51042160.22615309,0,0.0356934152208902,2586078.775297656,0,0.0035049424659705,55755723.43285923,0,0.0182435810558504,0.0,0,0.0,0.0,0.0,9789109.574507866,0,0.008618765067392,31351973.94286233,0,0.0356934152208902,1588464.7910293215,0,0.0035049424659705,34247217.99562023,0,0.0182435810558504,0.0,0,0.0,0.0,0.0,15937028.40797216,0,0.008618765067392,51042160.22615309,0,0.0356934152208902,2586078.775297656,0,0.0035049424659705,55755723.43285923,0,0.0182435810558504,0.0,0,0.0,0.0,0.0
0.0,0,0.0,11867124.128150882,0,0.0139748400371603,44693323.11863154,0,0.0977101143475351,7156518.990570989,0,0.0041035543230074,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19320112.10128685,0,0.0139748400371603,72762364.62233272,0,0.0977101143475351,11651074.654627714,0,0.0041035543230074,0.0,0,0.0,0.0,0.0,0.0,0,0.0,19320112.10128685,0,0.0139748400371603,72762364.62233272,0,0.0977101143475351,11651074.654627714,0,0.0041035543230074,0.0,0,0.0,0.0,0.0
1262980948.943107,0,0.6187553965345693,106224322.90496372,0,0.0650309441399339,0.0,0,0.0,11930530.867094291,0,0.0027214734528307,0.0,0,0.0,0.0,0.0,775769395.8514527,0,0.6187553965345693,65246889.8075401,0,0.0650309441399339,0.0,0,0.0,7328171.284529618,0,0.0027214734528307,0.0,0,0.0,0.0,0.0,973774369.0156958,0,0.6187553965345693,81900303.48237672,0,0.0650309441399339,0.0,0,0.0,9198590.98179506,0,0.0027214734528307,0.0,0,0.0,0.0,0.0
30461081.80951184,0,0.0210627701619838,54439195.27902678,0,0.0484686519402529,64614729.20340387,0,0.1101852442672347,2912015.4770001583,0,0.0012963122094394,0.0,0,0.0,0.0,0.0,30461081.80951184,0,0.0210627701619838,54439195.27902678,0,0.0484686519402529,64614729.20340387,0,0.1101852442672347,2912015.4770001583,0,0.0012963122094394,0.0,0,0.0,0.0,0.0,39507885.228586,0,0.0210627701619838,70607389.8645571,0,0.0484686519402529,83805011.30616789,0,0.1101852442672347,3776870.8927882994,0,0.0012963122094394,0.0,0,0.0,0.0,0.0
976661594.559132,0,0.6210639889686098,210745086.3856372,0,0.166441000669059,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,976661594.559132,0,0.6210639889686098,210745086.3856372,0,0.166441000669059,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1266725667.4042711,0,0.6210639889686098,273335423.1303851,0,0.166441000669059,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,50805512.43332282,0,0.0354087343352395,903522317.3758756,0,1.1293083347588926,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,31206616.15624873,0,0.0354087343352395,554976670.7688966,0,1.1293083347588926,0.0,0,0.0,0.0,0,0.0,0.0,0.0,0.0,0,0.0,39171696.0209719,0,0.0354087343352395,696627193.9656358,0,1.1293083347588926,0.0,0,0.0,0.0,0,0.0,0.0,0.0
10008583.65359617,0,0.0088443503119226,11862722.582537102,0,0.0139648187373613,478581712.51201946,0,0.9872746056810312,0.0,0,0.0,0.0,0,0.0,0.0,0.0,12563143.485860892,0,0.0088443503119226,14890527.081104731,0,0.0139648187373613,600733423.6385374,0,0.9872746056810312,0.0,0,0.0,0.0,0,0.0,0.0,0.0,10008583.65359617,0,0.0088443503119226,11862722.582537102,0,0.0139648187373613,478581712.51201946,0,0.9872746056810312,0.0,0,0.0,0.0,0,0.0,0.0,0.0
274441760.45670235,0,0.1406664289781543,0.0,0,0.0,774436181.3418548,0,0.9776129738980992,0.0,0,0.0,0.0,0,0.0,0.0,0.0,138205618.80784777,0,0.1406664289781543,0.0,0,0.0,389996884.918043,0,0.9776129738980992,0.0,0,0.0,0.0,0,0.0,0.0,0.0,138205618.80784777,0,0.1406664289781543,0.0,0,0.0,389996884.918043,0,0.9776129738980992,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,3437118.5486562555,0,0.003302308577125,17347443.07421531,0,0.0308209613165527,0.0,0,0.0,23078588.771970823,0,0.0206111060639176,0.0,0.0,0.0,0,0.0,2738223.006070831,0,0.003302308577125,13820055.09844608,0,0.0308209613165527,0.0,0,0.0,18385843.20804539,0,0.0206111060639176,0.0,0.0,0.0,0,0.0,4457927.199911606,0,0.003302308577125,22499555.1461838,0,0.0308209613165527,0.0,0,0.0,29932825.174844604,0,0.0206111060639176,0.0,0.0
1279937707.7453818,0,0.629238490330449,0.0,0,0.0,0.0,0,0.0,55888.35597179981,0,1.885488119395786e-05,0.0,0,0.0,0.0,0.0,1279937707.7453818,0,0.629238490330449,0.0,0,0.0,0.0,0,0.0,55888.35597179981,0,1.885488119395786e-05,0.0,0,0.0,0.0,0.0,1279937707.7453818,0,0.629238490330449,0.0,0,0.0,0.0,0,0.0,55888.35597179981,0,1.885488119395786e-05,0.0,0,0.0,0.0,0.0
395347983.63169706,0,0.3914326577529488,645208.8868095272,0,0.0008731720807913,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,785062123.7892065,0,0.3914326577529488,1281223.3271391506,0,0.0008731720807913,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,395347983.63169706,0,0.3914326577529488,645208.8868095272,0,0.0008731720807913,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
447388707.07081455,0,0.4398922176501861,0.0,0,0.0,0.0,0,0.0,24382200.614658136,0,0.0139906167324155,0.0,0,0.0,0.0,0.0,684969215.9257337,0,0.4398922176501861,0.0,0,0.0,0.0,0,0.0,37330081.3668567,0,0.0139906167324155,0.0,0,0.0,0.0,0.0,447388707.07081455,0,0.4398922176501861,0.0,0,0.0,0.0,0,0.0,24382200.614658136,0,0.0139906167324155,0.0,0,0.0,0.0,0.0
59092322.545039326,0,0.0612171639334647,45751393.65793295,0,0.0617107832185362,453568707.1636113,0,1.1236939501209802,0.0,0,0.0,0.0,0,0.0,0.0,0.0,72076119.95884208,0,0.0612171639334647,55803914.88352842,0,0.0617107832185362,553227071.455592,0,1.1236939501209802,0.0,0,0.0,0.0,0,0.0,0.0,0.0,90472605.14445522,0,0.0612171639334647,70047132.94299483,0,0.0617107832185362,694431032.3531071,0,1.1236939501209802,0.0,0,0.0,0.0,0,0.0,0.0,0.0
643164440.7230504,0,0.62752690913467,0.0,0,0.0,29400368.06189537,0,0.0764643886225756,0.0,0,0.0,0.0,0,0.0,0.0,0.0,984709349.4106663,0,0.62752690913467,0.0,0,0.0,45013087.59252359,0,0.0764643886225756,0.0,0,0.0,0.0,0,0.0,0.0,0.0,784480883.2396742,0,0.62752690913467,0.0,0,0.0,35860233.0048571,0,0.0764643886225756,0.0,0,0.0,0.0,0,0.0,0.0,0.0
41105002.60601967,0,0.0220710942258431,92220444.41625188,0,0.0632460415116509,545154213.6773663,0,0.6958018146841392,7660570.894114021,0,0.0025489678745361,240379620.73502216,0,0.1531077051056071,0.0,0.0,25248205.893231347,0,0.0220710942258431,56645192.08291786,0,0.0632460415116509,334853788.0514103,0,0.6958018146841392,4705404.66930809,0,0.0025489678745361,147650012.70103064,0,0.1531077051056071,0.0,0.0,25248205.893231347,0,0.0220710942258431,56645192.08291786,0,0.0632460415116509,334853788.0514103,0,0.6958018146841392,4705404.66930809,0,0.0025489678745361,147650012.70103064,0,0.1531077051056071,0.0,0.0
65659550.55240998,0,0.045057343671764,19480473.80972634,0,0.017640142147442,6291834.293539186,0,0.010958574724864,0.0,0,0.0,0.0,0,0.0,0.0,0.0,52308493.10134179,0,0.045057343671764,15519360.41769842,0,0.017640142147442,5012467.61467971,0,0.010958574724864,0.0,0,0.0,0.0,0,0.0,0.0,0.0,52308493.10134179,0,0.045057343671764,15519360.41769842,0,0.017640142147442,5012467.61467971,0,0.010958574724864,0.0,0,0.0,0.0,0,0.0,0.0,0.0
0.0,0,0.0,45955744.87773707,0,0.0623169825966351,383820187.5900272,0,0.9542417617788242,8402087.705506252,0,0.0047852930208462,0.0,0,0.0,0.0,0.0,0.0,0,0.0,91256604.73240532,0,0.0623169825966351,762170806.7273417,0,0.9542417617788242,16684442.7983547,0,0.0047852930208462,0.0,0,0.0,0.0,0.0,0.0,0,0.0,56053166.2650613,0,0.0623169825966351,468153369.0316328,0,0.9542417617788242,10248199.00935877,0,0.0047852930208462,0.0,0,0.0,0.0,0.0
524886.1736788832,0,0.0005672518853996,76812913.17167142,0,0.102521568095675,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1042292.5405376896,0,0.0005672518853996,152531216.1580821,0,0.102521568095675,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,803620.8003305171,0,0.0005672518853996,117603506.92053384,0,0.102521568095675,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
12660447.388062457,0,0.0089240271359468,210392698.175139,0,0.1798285539356133,378808.70001522754,0,0.0006417555899231,0.0,0,0.0,0.0,0,0.0,0.0,0.0,8269190.87192592,0,0.0089240271359468,137418317.53198254,0,0.1798285539356133,247419.4906671012,0,0.0006417555899231,0.0,0,0.0,0.0,0,0.0,0.0,0.0,10086102.010852989,0,0.0089240271359468,167611945.38306215,0,0.1798285539356133,301782.63641415525,0,0.0006417555899231,0.0,0,0.0,0.0,0,0.0,0.0,0.0
12455719.583202044,0,0.0087563867750604,9100536.944034958,0,0.0086223079210818,235376372.62130892,0,0.3992050436091344,0.0,0,0.0,0.0,0,0.0,0.0,0.0,9923003.0727991,0,0.0087563867750604,7250055.322501539,0,0.0086223079210818,187515498.65777588,0,0.3992050436091344,0.0,0,0.0,0.0,0,0.0,0.0,0.0,9923003.0727991,0,0.0087563867750604,7250055.322501539,0,0.0086223079210818,187515498.65777588,0,0.3992050436091344,0.0,0,0.0,0.0,0,0.0,0.0,0.0
12668344.095373044,0,0.0089304933160744,341208493.3206222,0,0.2832565211511288,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,12668344.095373044,0,0.0089304933160744,341208493.3206222,0,0.2832565211511288,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,8274348.618568631,0,0.0089304933160744,222860857.2751464,0,0.2832565211511288,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
30210441.503877547,0,0.0208575345745762,19607017.054758348,0,0.0178696682691767,0.0,0,0.0,265501.92543053936,0,0.000129520853934,0.0,0,0.0,0.0,0.0,24067521.90197663,0,0.0208575345745762,15620172.659087354,0,0.0178696682691767,0.0,0,0.0,211515.3929311596,0,0.000129520853934,0.0,0,0.0,0.0,0.0,30210441.503877547,0,0.0208575345745762,19607017.054758348,0,0.0178696682691767,0.0,0,0.0,265501.92543053936,0,0.000129520853934,0.0,0,0.0,0.0,0.0
48376270.58562902,0,0.0331934120779646,158093537.83317485,0,0.1351267228637155,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,48376270.58562902,0,0.0331934120779646,158093537.83317485,0,0.1351267228637155,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,62743803.98030525,0,0.0331934120779646,205046602.97861853,0,0.1351267228637155,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
1275012674.0707853,0,0.6261998087605911,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1275012674.0707853,0,0.6261998087605911,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,983050982.0589724,0,0.6261998087605911,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
8151734.928846011,0,0.0087767745976531,2257682.9032789893,0,0.0033376422437983,11409398.584107265,0,0.0312024831333455,1753073.5687157223,0,0.0014605803828951,13934168.003274858,0,0.0191783300956895,0.0,0.0,16187304.85740466,0,0.0087767745976531,4483193.055923002,0,0.0033376422437983,22656209.350851685,0,0.0312024831333455,3481165.241750194,0,0.0014605803828951,27669769.36469575,0,0.0191783300956895,0.0,0.0,8151734.928846011,0,0.0087767745976531,2257682.9032789893,0,0.0033376422437983,11409398.584107265,0,0.0312024831333455,1753073.5687157223,0,0.0014605803828951,13934168.003274858,0,0.0191783300956895,0.0,0.0
639045040.5467457,0,0.6224560136149017,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,978402390.2401452,0,0.6224560136149017,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,779456366.2046647,0,0.6224560136149017,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
784975281.3422692,0,0.6280235095321494,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,985329936.15071,0,0.6280235095321494,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,643569777.9160194,0,0.6280235095321494,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
611229110.7429984,0,0.3961969372363546,0.0,0,0.0,697628309.6159489,0,1.1318938604246458,0.0,0,0.0,0.0,0,0.0,0.0,0.0,486943231.4666658,0,0.3961969372363546,0.0,0,0.0,555774221.9346825,0,1.1318938604246458,0.0,0,0.0,0.0,0,0.0,0.0,0.0,792761389.9800645,0,0.3961969372363546,0.0,0,0.0,904820759.8429044,0,1.1318938604246458,0.0,0,0.0,0.0,0,0.0,0.0,0.0
138521487.13525498,0,0.1410588078473204,5806996.293275514,0,0.0082417628710591,459552297.77179337,0,1.1466488358662104,505110.3261607693,0,0.0003054493091668,0.0,0,0.0,0.0,0.0,138521487.13525498,0,0.1410588078473204,5806996.293275514,0,0.0082417628710591,459552297.77179337,0,1.1466488358662104,505110.3261607693,0,0.0003054493091668,0.0,0,0.0,0.0,0.0,168957504.01463926,0,0.1410588078473204,7082912.693364989,0,0.0082417628710591,560525379.8632743,0,1.1466488358662104,616093.4431552427,0,0.0003054493091668,0.0,0,0.0,0.0,0.0
637042784.9600841,0,0.6200047151891183,0.0,0,0.0,0.0,0,0.0,345298.4427769766,0,0.0002179081087409,0.0,0,0.0,0.0,0.0,777014173.925922,0,0.6200047151891183,0.0,0,0.0,0.0,0,0.0,421167.6053894418,0,0.0002179081087409,0.0,0,0.0,0.0,0.0,637042784.9600841,0,0.6200047151891183,0.0,0,0.0,0.0,0,0.0,345298.4427769766,0,0.0002179081087409,0.0,0,0.0,0.0,0.0
978990489.47782,0,0.622926364544303,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,1269746233.5723524,0,0.622926364544303,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,639429158.4770924,0,0.622926364544303,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
269464808.06054,0,0.1375630945408678,13778278.1047502,0,0.00945911876368,26621818.200581644,0,0.0350711901201034,59501883.95907272,0,0.0177516286715981,69339732.57017493,0,0.0439736641252421,0.0,0.0,207760792.95627445,0,0.1375630945408678,10623227.594053198,0,0.00945911876368,20525760.299088832,0,0.0350711901201034,45876709.03189631,0,0.0177516286715981,53461815.38822308,0,0.0439736641252421,0.0,0.0,165515205.5359858,0,0.1375630945408678,8463125.663249297,0,0.00945911876368,16352100.828769308,0,0.0350711901201034,36548247.70680878,0,0.0177516286715981,42591016.50700277,0,0.0439736641252421,0.0,0.0
611977159.8699989,0,0.3967973661311945,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,611977159.8699989,0,0.3967973661311945,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,793731606.3118317,0,0.3967973661311945,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
174410241.56469163,0,0.176306213163435,5646469.077985187,0,0.0077959753987891,0.0,0,0.0,2762682.1866086493,0,0.0018755524855983,0.0,0,0.0,0.0,0.0,267028748.2135197,0,0.176306213163435,8644960.044742983,0,0.0077959753987891,0.0,0,0.0,4229772.055721087,0,0.0018755524855983,0.0,0,0.0,0.0,0.0,174410241.56469163,0,0.176306213163435,5646469.077985187,0,0.0077959753987891,0.0,0,0.0,2762682.1866086493,0,0.0018755524855983,0.0,0,0.0,0.0,0.0
20045899.985718403,0,0.0212510697359724,5795602.142130302,0,0.0082101210723242,388623675.6839508,0,0.9728010950154744,15124659.105324084,0,0.0081034135376975,0.0,0,0.0,0.0,0.0,30691039.31040852,0,0.0212510697359724,8873288.467882892,0,0.0082101210723242,594997706.058052,0,0.9728010950154744,23156431.3644556,0,0.0081034135376975,0.0,0,0.0,0.0,0.0,24450396.08914273,0,0.0212510697359724,7069015.013101272,0,0.0082101210723242,474012282.1554929,0,0.9728010950154744,18447857.472196203,0,0.0081034135376975,0.0,0,0.0,0.0,0.0
20251090.891776323,0,0.021508314120203,65513279.97133537,0,0.0877628608617111,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,24700671.653252125,0,0.021508314120203,79907893.66101116,0,0.0877628608617111,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,31005194.432825,0,0.021508314120203,100303336.46214662,0,0.0877628608617111,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
641633640.7575234,0,0.6256275857787135,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,641633640.7575234,0,0.6256275857787135,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0,641633640.7575234,0,0.6256275857787135,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0,0.0,0.0,0.0
772544057.9598494,0,0.6155194540856093,0.0,0,0.0,1583772.5021044265,0,0.0034863376137755,693298.1074104104,0,0.0004330528937982,76420511.76843056,0,0.0816113519197118,0.0,0.0,969725805.8897796,0,0.6155194540856093,0.0,0,0.0,1988009.6806454344,0,0.0034863376137755,870253.3648448054,0,0.0004330528937982,95925846.03764078,0,0.0816113519197118,0.0,0.0,633377916.0044336,0,0.6155194540856093,0.0,0,0.0,1298471.6100944546,0,0.0034863376137755,568407.3366651223,0,0.0004330528937982,62654115.30276306,0,0.0816113519197118,0.0,0.0
